wiki_id,wiki_birthdate,wiki_deathdate,wiki_name,wiki_work,wiki_gender,wiki_uri
wiki_10823,1955-01-01 00:00:00,,Mark Richard,,male,http://www.wikidata.org/entity/Q6769414
wiki_10824,1965-05-11 00:00:00,,Marty Chan,,male,http://www.wikidata.org/entity/Q914446
wiki_10825,1954-08-15 00:00:00,,Mary Jo Salter,,female,http://www.wikidata.org/entity/Q6779936
wiki_10826,1933-01-23 00:00:00,,Mary McHenry,,female,http://www.wikidata.org/entity/Q6780315
wiki_10827,1899-01-26 00:00:00,1995-02-08 00:00:00,May Miller,,female,http://www.wikidata.org/entity/Q6796559
wiki_10828,1958-07-05 00:00:00,,Meredith Ann Pierce,,female,http://www.wikidata.org/entity/Q4972895
wiki_10829,1964-01-01 00:00:00,,Mererid Hopwood,,female,http://www.wikidata.org/entity/Q3331118
wiki_10830,1959-10-09 00:00:00,,Michael Cobley,,male,http://www.wikidata.org/entity/Q6829319
wiki_10831,1904-01-01 00:00:00,1992-01-01 00:00:00,Michael MacLaverty,,male,http://www.wikidata.org/entity/Q3308346
wiki_10832,1861-07-03 00:00:00,1943-10-14 00:00:00,Michael Ernest Sadler,,male,http://www.wikidata.org/entity/Q6834103
wiki_10833,1907-02-01 00:00:00,1974-11-26 00:00:00,Mihai Vâlsan,,male,http://www.wikidata.org/entity/Q3311112
wiki_10834,1764-03-05 00:00:00,1829-01-12 00:00:00,Mikiel Anton Vassalli,,male,http://www.wikidata.org/entity/Q2732356
wiki_10835,1958-01-01 00:00:00,,Mohamed Diriye Abdullahi,,male,http://www.wikidata.org/entity/Q6891136
wiki_10836,1790-08-22 00:00:00,1854-11-16 00:00:00,Mohammad Ibrahim Zauq,,male,http://www.wikidata.org/entity/Q107035
wiki_10837,1939-01-01 00:00:00,,Mustapha Matura,,male,http://www.wikidata.org/entity/Q15490755
wiki_10838,1874-09-27 00:00:00,1911-08-17 00:00:00,Myrtle Reed,,female,http://www.wikidata.org/entity/Q536012
wiki_10839,1934-02-27 00:00:00,,N. Scott Momaday,House Made of Dawn,male,http://www.wikidata.org/entity/Q736570
wiki_10840,1915-09-08 00:00:00,1999-11-28 00:00:00,N. V. M. Gonzalez,,male,http://www.wikidata.org/entity/Q1901144
wiki_10841,1900-12-02 00:00:00,1986-06-04 00:00:00,Nina Gagen-Torn,,female,http://www.wikidata.org/entity/Q4131432
wiki_10842,1925-12-15 00:00:00,2016-06-04 00:00:00,Norman Longmate,,male,http://www.wikidata.org/entity/Q7052510
wiki_10843,1960-12-03 00:00:00,,Noy Holland,,female,http://www.wikidata.org/entity/Q7067331
wiki_10844,1924-09-23 00:00:00,1997-06-05 00:00:00,Olga Kirsch,,female,http://www.wikidata.org/entity/Q3067012
wiki_10845,1973-05-22 00:00:00,,Olympia Vernon,,female,http://www.wikidata.org/entity/Q7088985
wiki_10846,1878-01-23 00:00:00,1949-06-11 00:00:00,Oton Župančič,,male,http://www.wikidata.org/entity/Q301171
wiki_10847,1926-08-15 00:00:00,1956-03-20 00:00:00,Park In-hwan,,male,http://www.wikidata.org/entity/Q625445
wiki_10848,1736-01-06 00:00:00,1818-06-19 00:00:00,Patrick Brydone,,male,http://www.wikidata.org/entity/Q1057041
wiki_10849,1922-08-10 00:00:00,1983-12-24 00:00:00,Paul Gégauff,,male,http://www.wikidata.org/entity/Q369428
wiki_10850,1960-01-01 00:00:00,,Peter Heather,,male,http://www.wikidata.org/entity/Q1358340
wiki_10851,1906-01-01 00:00:00,1988-01-01 00:00:00,Philip Magnus-Allcroft,,male,http://www.wikidata.org/entity/Q7184012
wiki_10852,1905-08-02 00:00:00,1975-00-00 00:00:00,Poppy Cannon,,female,http://www.wikidata.org/entity/Q7229567
wiki_10853,1889-06-21 00:00:00,1974-01-02 00:00:00,Ralph Block,,male,http://www.wikidata.org/entity/Q7287255
wiki_10854,1918-10-22 00:00:00,,René de Obaldia,,male,http://www.wikidata.org/entity/Q1221840
wiki_10855,1947-01-01 00:00:00,,Richard B. Frank,,male,http://www.wikidata.org/entity/Q7323854
wiki_10856,1922-01-01 00:00:00,1999-01-01 00:00:00,Richard Hough,,male,http://www.wikidata.org/entity/Q5849494
wiki_10857,1952-12-09 00:00:00,2006-05-13 00:00:00,Rick Farley,,male,http://www.wikidata.org/entity/Q7331379
wiki_10858,1946-10-16 00:00:00,,Rob Gerrand,,male,http://www.wikidata.org/entity/Q7340150
wiki_10859,1954-01-01 00:00:00,,Romesh Gunesekera,,male,http://www.wikidata.org/entity/Q3595609
wiki_10860,1953-01-01 00:00:00,,Ron Rash,,male,http://www.wikidata.org/entity/Q2491621
wiki_10861,1925-02-20 00:00:00,2001-01-01 00:00:00,Rondo Cameron,,male,http://www.wikidata.org/entity/Q5601346
wiki_10862,1928-05-08 00:00:00,,Rose Zwi,,female,http://www.wikidata.org/entity/Q1712022
wiki_10863,1974-08-01 00:00:00,,Ross Gay,,male,http://www.wikidata.org/entity/Q7369345
wiki_10864,1931-05-02 00:00:00,,Ruth Fainlight,,female,http://www.wikidata.org/entity/Q7382972
wiki_10865,1915-01-12 00:00:00,1981-07-07 00:00:00,Ruth Hurmence Green,,female,http://www.wikidata.org/entity/Q7383047
wiki_10866,1874-01-06 00:00:00,1965-02-25 00:00:00,S. Fowler Wright,,male,http://www.wikidata.org/entity/Q7387474
wiki_10867,1934-01-01 00:00:00,,Saadi Yousef,,male,http://www.wikidata.org/entity/Q4164529
wiki_10868,1943-01-01 00:00:00,2015-02-24 00:00:00,Said Sheikh Samatar,,male,http://www.wikidata.org/entity/Q2212154
wiki_10869,1899-10-22 00:00:00,1975-11-27 00:00:00,Salarrue,,male,http://www.wikidata.org/entity/Q443889
wiki_10870,1955-11-19 00:00:00,,Sam Hamm,,male,http://www.wikidata.org/entity/Q2463237
wiki_10871,1910-04-28 00:00:00,1996-01-13 00:00:00,"Sam Merwin, Jr.",,male,http://www.wikidata.org/entity/Q7407909
wiki_10872,1897-05-03 00:00:00,1969-01-01 00:00:00,Samuel Glasstone,,male,http://www.wikidata.org/entity/Q1420406
wiki_10873,1950-08-08 00:00:00,,Sarah Dunant,,female,http://www.wikidata.org/entity/Q274500
wiki_10874,1903-08-23 00:00:00,1972-07-12 00:00:00,Serge Golon,,male,http://www.wikidata.org/entity/Q2338056
wiki_10875,1780-01-01 00:00:00,1862-01-01 00:00:00,Shah Mohammad,,male,http://www.wikidata.org/entity/Q584501
wiki_10876,1934-04-22 00:00:00,2003-07-10 00:00:00,Sheldon Jaffery,,male,http://www.wikidata.org/entity/Q2499237
wiki_10877,1859-05-24 00:00:00,1917-01-24 00:00:00,Sophia Morrison,,female,http://www.wikidata.org/entity/Q7562902
wiki_10878,1938-01-01 00:00:00,,Steve Poleskie,,male,http://www.wikidata.org/entity/Q7613635
wiki_10879,1955-07-23 00:00:00,,Stew Thornley,,male,http://www.wikidata.org/entity/Q7615655
wiki_10880,1936-01-01 00:00:00,,Stewart Conn,,male,http://www.wikidata.org/entity/Q7615756
wiki_10881,1962-02-27 00:00:00,,Susie Moloney,,female,http://www.wikidata.org/entity/Q7649047
wiki_10882,1946-01-01 00:00:00,,Syd Kessler,,male,http://www.wikidata.org/entity/Q7659704
wiki_10883,1944-01-01 00:00:00,2015-05-12 00:00:00,Syd Lieberman,,male,http://www.wikidata.org/entity/Q7659709
wiki_10884,1934-06-06 00:00:00,,Taichi Yamada,,male,http://www.wikidata.org/entity/Q3513969
wiki_10885,1942-01-05 00:00:00,2003-04-02 00:00:00,Terenci Moix,,male,http://www.wikidata.org/entity/Q736990
wiki_10886,1950-01-01 00:00:00,,Terry Denton,,male,http://www.wikidata.org/entity/Q7704294
wiki_10887,1936-01-01 00:00:00,,Terry Harknett,,male,http://www.wikidata.org/entity/Q7704489
wiki_10888,1951-12-19 00:00:00,,Theodore Judson,Fitzpatrick's War	The Martian General's Daughter,male,http://www.wikidata.org/entity/Q7781856
wiki_10889,1951-01-22 00:00:00,,Thomas A. Abercrombie,,male,http://www.wikidata.org/entity/Q7786841
wiki_10890,1915-01-11 00:00:00,2012-04-06 00:00:00,"Thomas Sancton, Sr.",,male,http://www.wikidata.org/entity/Q7793769
wiki_10891,1512-01-01 00:00:00,1589-11-00 00:00:00,Thomas Sébillet,,male,http://www.wikidata.org/entity/Q3107394
wiki_10892,1944-01-01 00:00:00,,Thomas de Zengotita,,male,http://www.wikidata.org/entity/Q7795505
wiki_10893,1959-06-27 00:00:00,,Thure Erik Lund,,male,http://www.wikidata.org/entity/Q1771360
wiki_10894,1936-04-19 00:00:00,,Tom Purdom,,male,http://www.wikidata.org/entity/Q3530851
wiki_10895,1971-01-01 00:00:00,,Tom Townsend,,male,http://www.wikidata.org/entity/Q15999994
wiki_10896,1906-11-13 00:00:00,1987-06-30 00:00:00,Torborg Nedreaas,,female,http://www.wikidata.org/entity/Q291604
wiki_10897,1948-12-21 00:00:00,,Trevor W. Payne,,male,http://www.wikidata.org/entity/Q7839474
wiki_10898,1948-02-16 00:00:00,2004-02-23 00:00:00,Uwe Reimer,,male,http://www.wikidata.org/entity/Q103994
wiki_10899,1902-12-20 00:00:00,1995-11-01 00:00:00,Vasil Iljoski,,male,http://www.wikidata.org/entity/Q3403199
wiki_10900,1953-02-28 00:00:00,,Veronica Bennett,,female,http://www.wikidata.org/entity/Q7922388
wiki_10901,2000-01-01 00:00:00,,Veronica Stallwood,,female,http://www.wikidata.org/entity/Q256238
wiki_10902,1855-11-26 00:00:00,1935-10-01 00:00:00,Vladimir Gilyarovsky,,male,http://www.wikidata.org/entity/Q521170
wiki_10903,1911-05-11 00:00:00,1985-12-22 00:00:00,Vyloppilli Sreedhara Menon,,male,http://www.wikidata.org/entity/Q2587165
wiki_10904,1922-06-23 00:00:00,2009-01-14 00:00:00,Wil Huygen,Gnomes,male,http://www.wikidata.org/entity/Q2230516
wiki_10905,1901-06-10 00:00:00,1970-04-17 00:00:00,Wilhelm Emanuel Süskind,,male,http://www.wikidata.org/entity/Q105612
wiki_10906,1891-01-01 00:00:00,1968-01-01 00:00:00,William Colt MacDonald,,male,http://www.wikidata.org/entity/Q8007019
wiki_10907,1938-10-28 00:00:00,2004-02-08 00:00:00,William W. Johnstone,,male,http://www.wikidata.org/entity/Q5889793
wiki_10908,1860-06-15 00:00:00,1918-01-01 00:00:00,William Wilfred Campbell,,male,http://www.wikidata.org/entity/Q8020362
wiki_10909,1897-03-25 00:00:00,1937-11-27 00:00:00,Yeghishe Charents,,male,http://www.wikidata.org/entity/Q739413
wiki_10910,1920-04-03 00:00:00,1994-06-17 00:00:00,Yuri Nagibin,,male,http://www.wikidata.org/entity/Q1155439
wiki_10911,1966-05-02 00:00:00,,Øyvind Rimbereid,,male,http://www.wikidata.org/entity/Q6514993
wiki_10912,1910-01-01 00:00:00,1983-01-01 00:00:00,Ahmed Mohamed Al-Hofi,,male,http://www.wikidata.org/entity/Q4695915
wiki_10913,1873-01-01 00:00:00,1912-01-01 00:00:00,Ahmed Niyazi Bey,,male,http://www.wikidata.org/entity/Q401421
wiki_10914,1876-01-15 00:00:00,1957-04-07 00:00:00,Alice Rohe,,female,http://www.wikidata.org/entity/Q24013670
wiki_10915,1974-00-00 00:00:00,,Amber Dawn,,female,http://www.wikidata.org/entity/Q4741233
wiki_10916,1966-01-27 00:00:00,,Aqeel Al Mosawi,,male,http://www.wikidata.org/entity/Q22007048
wiki_10917,1953-09-19 00:00:00,,Bronislaw Maj,,male,http://www.wikidata.org/entity/Q4274672
wiki_10918,1951-01-01 00:00:00,,Carol Birch,,female,http://www.wikidata.org/entity/Q509076
wiki_10919,1884-04-20 00:00:00,1915-08-26 00:00:00,Daniel Varujan,,male,http://www.wikidata.org/entity/Q2514770
wiki_10920,1945-02-10 00:00:00,,Delma S. Arrigoitia,,female,http://www.wikidata.org/entity/Q5254239
wiki_10921,1909-02-18 00:00:00,2004-09-23 00:00:00,Dido Sotiriou,,female,http://www.wikidata.org/entity/Q438408
wiki_10922,1931-06-22 00:00:00,,Edwin F. Taylor,,male,http://www.wikidata.org/entity/Q1294532
wiki_10923,1933-10-01 00:00:00,2016-05-06 00:00:00,Fernando Soto Aparicio,,male,http://www.wikidata.org/entity/Q5860273
wiki_10924,1954-02-21 00:00:00,2016-01-15 00:00:00,Francisco X. Alarcón,,male,http://www.wikidata.org/entity/Q5484051
wiki_10925,1913-04-08 00:00:00,2002-02-21 00:00:00,Harold Weisberg,,male,http://www.wikidata.org/entity/Q16015666
wiki_10926,1977-01-01 00:00:00,,Ian Doescher,,male,http://www.wikidata.org/entity/Q16216524
wiki_10927,1794-02-25 00:00:00,1866-01-01 00:00:00,John G. McDowell,,male,http://www.wikidata.org/entity/Q6234546
wiki_10928,1903-01-01 00:00:00,1980-05-28 00:00:00,Julian P. Boyd,,male,http://www.wikidata.org/entity/Q6307434
wiki_10929,1925-01-01 00:00:00,2004-07-16 00:00:00,Kōji Nakano,,male,http://www.wikidata.org/entity/Q6455164
wiki_10930,1966-11-15 00:00:00,,Liane Moriarty,,female,http://www.wikidata.org/entity/Q6539949
wiki_10931,1825-10-11 00:00:00,1917-11-11 00:00:00,Maria Firmina dos Reis,,female,http://www.wikidata.org/entity/Q1895866
wiki_10932,1943-03-11 00:00:00,,Mark R. Cohen,,male,http://www.wikidata.org/entity/Q590127
wiki_10933,1914-09-08 00:00:00,1981-06-24 00:00:00,Katrin Holland,,female,http://www.wikidata.org/entity/Q1903016
wiki_10934,1967-03-08 00:00:00,,Mitsuyo Kakuta,,female,http://www.wikidata.org/entity/Q545223
wiki_10935,1940-03-15 00:00:00,,Mounif Salem Moussa,,male,http://www.wikidata.org/entity/Q26742871
wiki_10936,1925-00-00 00:00:00,2011-05-22 00:00:00,Paul C. Nagel,,male,http://www.wikidata.org/entity/Q16019168
wiki_10937,1985-00-00 00:00:00,,Payam Feili,,male,http://www.wikidata.org/entity/Q21854932
wiki_10938,1952-01-01 00:00:00,2015-01-22 00:00:00,Pedro Lemebel,,male,http://www.wikidata.org/entity/Q432239
wiki_10939,1970-00-00 00:00:00,,Rachida Lamrabet,,female,http://www.wikidata.org/entity/Q14250595
wiki_10940,1974-01-28 00:00:00,,Ramsey Nasr,,male,http://www.wikidata.org/entity/Q3487228
wiki_10941,1785-04-19 00:00:00,1846-02-09 00:00:00,Thomas S. Hinde,,male,http://www.wikidata.org/entity/Q7793727
wiki_10942,1932-07-22 00:00:00,2016-06-11 00:00:00,Thomas Skidmore,,male,http://www.wikidata.org/entity/Q10382194
wiki_10943,1909-07-14 00:00:00,1965-03-15 00:00:00,Willard Motley,,male,http://www.wikidata.org/entity/Q2576637
wiki_10944,1922-09-20 00:00:00,2014-01-24 00:00:00,Aguinaldo Fonseca,,male,http://www.wikidata.org/entity/Q1984801
wiki_10945,1879-01-27 00:00:00,1943-10-30 00:00:00,Beatrice Hastings,,female,http://www.wikidata.org/entity/Q444486
wiki_10946,1882-01-01 00:00:00,1966-01-01 00:00:00,Christian C. Sanderson,,male,http://www.wikidata.org/entity/Q5109390
wiki_10947,1934-02-12 00:00:00,,David Odell,,male,http://www.wikidata.org/entity/Q5238185
wiki_10948,1939-11-19 00:00:00,1985-07-27 00:00:00,Elizabeth Mrazik-Cleaver,,female,http://www.wikidata.org/entity/Q5363248
wiki_10949,1974-08-07 00:00:00,,Faisal Tehrani,,male,http://www.wikidata.org/entity/Q5431084
wiki_10950,1871-02-09 00:00:00,1962-06-02 00:00:00,Fran Saleški Finžgar,Under the Free Sun,male,http://www.wikidata.org/entity/Q972064
wiki_10951,1941-04-07 00:00:00,2013-01-15 00:00:00,Jennings Michael Burch,,male,http://www.wikidata.org/entity/Q6179045
wiki_10952,1903-01-01 00:00:00,1973-01-01 00:00:00,Kathleen Lindsay,,female,http://www.wikidata.org/entity/Q6376788
wiki_10953,1957-05-22 00:00:00,,Ken Pontac,,male,http://www.wikidata.org/entity/Q6388314
wiki_10954,1942-03-04 00:00:00,,Lynn Sherr,,female,http://www.wikidata.org/entity/Q6709205
wiki_10955,1979-12-30 00:00:00,,Milana Terloeva,,female,http://www.wikidata.org/entity/Q2733215
wiki_10956,1949-10-30 00:00:00,2014-12-17 00:00:00,Oleh Lysheha,,male,http://www.wikidata.org/entity/Q7086203
wiki_10957,1967-08-19 00:00:00,,Richard Topping,,male,http://www.wikidata.org/entity/Q7329512
wiki_10958,1975-11-11 00:00:00,,Steven Reigns,,male,http://www.wikidata.org/entity/Q7615190
wiki_10959,1979-03-26 00:00:00,,A. Igoni Barrett,,male,http://www.wikidata.org/entity/Q4647875
wiki_10960,1963-01-01 00:00:00,,Aaron Albert Carr,,male,http://www.wikidata.org/entity/Q4661803
wiki_10961,1908-10-25 00:00:00,1997-04-24 00:00:00,Abdurakhman Avtorkhanov,,male,http://www.wikidata.org/entity/Q1967089
wiki_10962,1933-10-29 00:00:00,2005-05-27 00:00:00,Abuzar Aydamirov,,male,http://www.wikidata.org/entity/Q4058787
wiki_10963,1985-07-18 00:00:00,,Adam McCune,,male,http://www.wikidata.org/entity/Q4679463
wiki_10964,1890-06-29 00:00:00,1964-04-03 00:00:00,Afonso Schmidt,,male,http://www.wikidata.org/entity/Q4689387
wiki_10965,1889-01-01 00:00:00,1963-01-01 00:00:00,Akinpelu Obisesan,,male,http://www.wikidata.org/entity/Q4701074
wiki_10966,1866-01-01 00:00:00,1925-01-01 00:00:00,Albert Tobias Clay,,male,http://www.wikidata.org/entity/Q4711331
wiki_10967,1573-01-01 00:00:00,1630-06-06 00:00:00,Alessandro Striggio the Younger,,male,http://www.wikidata.org/entity/Q1334439
wiki_10968,1894-01-11 00:00:00,1968-07-30 00:00:00,Alexander Hall,,male,http://www.wikidata.org/entity/Q1968780
wiki_10969,1940-10-02 00:00:00,2007-05-31 00:00:00,Alexander Tubelsky,,male,http://www.wikidata.org/entity/Q4464807
wiki_10970,1819-01-01 00:00:00,1888-12-07 00:00:00,Alfred Elwes,,male,http://www.wikidata.org/entity/Q4722634
wiki_10971,1941-06-02 00:00:00,,Alice Kessler-Harris,,female,http://www.wikidata.org/entity/Q4725941
wiki_10972,1930-06-29 00:00:00,2013-07-05 00:00:00,Alice Masak French,,female,http://www.wikidata.org/entity/Q4725990
wiki_10973,1917-05-11 00:00:00,2002-05-11 00:00:00,Allan Carpenter,,male,http://www.wikidata.org/entity/Q4730513
wiki_10974,1846-01-01 00:00:00,1922-01-01 00:00:00,Alvilde Prydz,,female,http://www.wikidata.org/entity/Q4973605
wiki_10975,1826-07-24 00:00:00,1874-02-16 00:00:00,Amelia Frances Howard-Gibbon,,female,http://www.wikidata.org/entity/Q4742260
wiki_10976,1916-08-17 00:00:00,1990-02-23 00:00:00,Amritlal Nagar,Amrit Aur Vish,male,http://www.wikidata.org/entity/Q4748691
wiki_10977,1942-01-01 00:00:00,,Andreas Huyssen,,male,http://www.wikidata.org/entity/Q4755464
wiki_10978,1967-07-04 00:00:00,,Andrew Glaister,,male,http://www.wikidata.org/entity/Q4757100
wiki_10979,1966-02-01 00:00:00,,Andrew Upton,,male,http://www.wikidata.org/entity/Q4758784
wiki_10980,1959-02-13 00:00:00,,André Bormanis,,male,http://www.wikidata.org/entity/Q517201
wiki_10981,1954-10-24 00:00:00,,Ann Cleeves,,female,http://www.wikidata.org/entity/Q3643246
wiki_10982,1936-01-01 00:00:00,,Ann Hyland,,female,http://www.wikidata.org/entity/Q2850394
wiki_10983,1946-01-01 00:00:00,,Anna Lee Walters,,female,http://www.wikidata.org/entity/Q4767213
wiki_10984,1943-01-01 00:00:00,,Anne Wingate,,female,http://www.wikidata.org/entity/Q4768895
wiki_10985,1982-01-01 00:00:00,,Anselm Audley,,male,http://www.wikidata.org/entity/Q569511
wiki_10986,1967-01-01 00:00:00,,Anthony Neilson,,male,http://www.wikidata.org/entity/Q4773178
wiki_10987,1837-04-15 00:00:00,1875-02-17 00:00:00,Atis Kronvalds,,male,http://www.wikidata.org/entity/Q967156
wiki_10988,1977-11-04 00:00:00,,Barun Roy,,male,http://www.wikidata.org/entity/Q2886199
wiki_10989,1894-04-08 00:00:00,1977-03-22 00:00:00,Baynard Kendrick,,male,http://www.wikidata.org/entity/Q580313
wiki_10990,1911-05-02 00:00:00,2003-08-17 00:00:00,Ben Belitt,,male,http://www.wikidata.org/entity/Q4885287
wiki_10991,1903-01-01 00:00:00,1977-01-01 00:00:00,Ben Humble,,male,http://www.wikidata.org/entity/Q4885880
wiki_10992,1929-04-21 00:00:00,1978-02-11 00:00:00,Billy Lee Brammer,,male,http://www.wikidata.org/entity/Q4912889
wiki_10993,1970-09-27 00:00:00,,Brian Wayne Peterson,,male,http://www.wikidata.org/entity/Q4965591
wiki_10994,1950-01-01 00:00:00,,Carole R. Fontaine,,female,http://www.wikidata.org/entity/Q5044725
wiki_10995,1950-09-30 00:00:00,,Charles H. Smith,,male,http://www.wikidata.org/entity/Q5078639
wiki_10996,1860-04-27 00:00:00,1952-07-24 00:00:00,Charles Townsend Copeland,,male,http://www.wikidata.org/entity/Q5083008
wiki_10997,1935-07-26 00:00:00,2006-04-10 00:00:00,Claude Esteban,,male,http://www.wikidata.org/entity/Q1096716
wiki_10998,1896-01-01 00:00:00,1947-01-01 00:00:00,Clifford Ball,,male,http://www.wikidata.org/entity/Q5132867
wiki_10999,1918-01-01 00:00:00,2002-11-04 00:00:00,Cyril Berry,,male,http://www.wikidata.org/entity/Q5200642
wiki_11000,1904-01-14 00:00:00,1977-10-10 00:00:00,D'Arcy McNickle,,male,http://www.wikidata.org/entity/Q5203099
wiki_11001,1979-07-13 00:00:00,,Daniel Galera,,male,http://www.wikidata.org/entity/Q5217234
wiki_11002,1945-06-08 00:00:00,,Daniel Samper Pizano,,male,http://www.wikidata.org/entity/Q1977271
wiki_11003,1940-07-23 00:00:00,1978-07-23 00:00:00,Danielle Collobert,,female,http://www.wikidata.org/entity/Q3014977
wiki_11004,1963-01-03 00:00:00,,Dave Thompson,,male,http://www.wikidata.org/entity/Q1173362
wiki_11005,1924-05-20 00:00:00,2014-10-05 00:00:00,David Chavchavadze,,male,http://www.wikidata.org/entity/Q2621015
wiki_11006,1959-01-01 00:00:00,,David Dodd Lee,,male,http://www.wikidata.org/entity/Q5233003
wiki_11007,1944-04-04 00:00:00,,David Nicolle,,male,http://www.wikidata.org/entity/Q1175909
wiki_11008,1970-10-21 00:00:00,,David Treuer,,male,http://www.wikidata.org/entity/Q3018893
wiki_11009,1952-11-21 00:00:00,,Debjani Chatterjee,,female,http://www.wikidata.org/entity/Q5248112
wiki_11010,1912-01-22 00:00:00,1944-03-09 00:00:00,Demetrios Capetanakis,,male,http://www.wikidata.org/entity/Q3558913
wiki_11011,1847-02-22 00:00:00,1911-04-10 00:00:00,Dietrich Gruen,,male,http://www.wikidata.org/entity/Q5275182
wiki_11012,1899-00-00 00:00:00,1979-08-11 00:00:00,Douglas Haskell,,male,http://www.wikidata.org/entity/Q5301577
wiki_11013,1975-11-10 00:00:00,,Dušan Fabian,,male,http://www.wikidata.org/entity/Q5317708
wiki_11014,1893-11-30 00:00:00,1958-12-02 00:00:00,E. Everett Evans,,male,http://www.wikidata.org/entity/Q5321848
wiki_11015,1911-03-07 00:00:00,1974-07-02 00:00:00,Edith L. Sharp,,female,http://www.wikidata.org/entity/Q5338595
wiki_11016,1872-06-13 00:00:00,1960-08-31 00:00:00,Edith Picton-Turbervill,,female,http://www.wikidata.org/entity/Q5338643
wiki_11017,1953-06-11 00:00:00,,Eduardo Machado,,male,http://www.wikidata.org/entity/Q5340672
wiki_11018,1968-06-01 00:00:00,,Edward Luce,,male,http://www.wikidata.org/entity/Q5344227
wiki_11019,1897-04-18 00:00:00,1988-12-05 00:00:00,Edwin Granberry,,male,http://www.wikidata.org/entity/Q5346459
